,Tree,t,Risk Estimate,True Risk,E[f(x)=y],E[f(x)=y]_zero_ood,Accuracy,ood_pred,is_ood,Estimated Rate,ind_acc,ood_val_acc,ood_test_acc,tpr,tnr,Rate Error,Accuracy Error,dsd,rate,test_set,val_set,Model,heldout_shift_type
0,Base Tree,350.5,2081.8166878704933,1804.8546365914788,0.7628169364146732,0.7403172195106787,0.8082205513784462,0.01268170426065163,0.4869172932330827,0.04032953026393512,0.7714285714285716,0.5578968253968254,0.8178571428571427,0.30589285714285713,0.9964285714285714,0.45967046973606485,0.04770991970968964,kNN,0.5,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,2043.604070984571,1805.0380952380951,0.7607932871322751,0.7386293568754645,0.8082205513784462,0.01268170426065163,0.4869172932330827,0.04032953026393512,0.7714285714285716,0.5578968253968254,0.8178571428571427,0.30589285714285713,0.9964285714285714,0.45967046973606485,0.0492051841561853,kNN,0.5,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,2076.126279751874,1827.6340852130327,0.7637497902046109,0.7436873510245955,0.8044862155388471,0.009849624060150376,0.5930075187969924,0.035960841264413276,0.7714285714285716,0.5578968253968254,0.8178571428571427,0.30589285714285713,0.9964285714285714,0.5640391587355867,0.05363570851814745,kNN,0.6000000000000001,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,2043.687202631376,1839.650626566416,0.761754831325568,0.7419918047655127,0.8044862155388471,0.009849624060150376,0.5930075187969924,0.035960841264413276,0.7714285714285716,0.5578968253968254,0.8178571428571427,0.30589285714285713,0.9964285714285714,0.5640391587355867,0.05476393034777961,kNN,0.6000000000000001,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,2090.7979176922045,1772.9022556390978,0.7613446036570157,0.7349981061843708,0.8134586466165413,0.014235588972431077,0.7132330827067669,0.04722467716840835,0.7714285714285716,0.5578968253968254,0.8178571428571427,0.30589285714285713,0.9964285714285714,0.6527753228315918,0.06275271101604783,kNN,0.7000000000000001,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,2043.4728634490396,1790.2696741854636,0.7592756720151034,0.7333223706919533,0.8134586466165413,0.014235588972431077,0.7132330827067669,0.04722467716840835,0.7714285714285716,0.5578968253968254,0.8178571428571427,0.30589285714285713,0.9964285714285714,0.6527753228315918,0.0641588587945338,kNN,0.7000000000000001,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,2090.7979176922045,1854.388471177945,0.7613446036570157,0.7349981061843708,0.8001002506265664,0.014235588972431077,0.8011278195488721,0.04722467716840835,0.7714285714285716,0.5578968253968254,0.8178571428571427,0.30589285714285713,0.9964285714285714,0.7527753228315917,0.058454263352716015,kNN,0.8,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,2043.4728634490396,1871.7558897243107,0.7592756720151034,0.7333223706919533,0.8001002506265664,0.014235588972431077,0.8011278195488721,0.04722467716840835,0.7714285714285716,0.5578968253968254,0.8178571428571427,0.30589285714285713,0.9964285714285714,0.7527753228315917,0.05955307579359269,kNN,0.8,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,2097.367528843532,1835.7368421052631,0.7602676182223718,0.7311072686356851,0.8031578947368421,0.014536340852130325,0.8946616541353384,0.05226835547226012,0.7714285714285716,0.5578968253968254,0.8178571428571427,0.30589285714285713,0.9964285714285714,0.84773164452774,0.06797063143941662,kNN,0.9,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,2043.3768874518016,1853.4711779448621,0.7581655633334288,0.7294404039342545,0.8031578947368421,0.014536340852130325,0.8946616541353384,0.05226835547226012,0.7714285714285716,0.5578968253968254,0.8178571428571427,0.30589285714285713,0.9964285714285714,0.84773164452774,0.06919546202845854,kNN,0.9,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,2102.6057247171498,1860.9624060150377,0.7594088975873524,0.7280049588150616,0.7990225563909774,0.014536340852130325,1.0,0.05628986820269814,0.7714285714285716,0.5578968253968254,0.8178571428571427,0.30589285714285713,0.9964285714285714,0.9437101317973019,0.057141390122471415,kNN,1.0,brightness_0.025,brightness,resnet,brightness
1,Detector Tree,350.5,2043.3003622114,1878.6967418546367,0.75728043229878,0.7263451671259706,0.7990225563909774,0.014536340852130325,1.0,0.05628986820269814,0.7714285714285716,0.5578968253968254,0.8178571428571427,0.30589285714285713,0.9964285714285714,0.9437101317973019,0.05828022604510554,kNN,1.0,brightness_0.025,brightness,resnet,brightness
0,Base Tree,350.5,2060.298234138116,1774.2781954887218,0.7663445517806367,0.7530614757296583,0.813233082706767,0.00799498746867168,0.0,0.023809198128220754,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.023809198128220754,0.0495742442061331,kNN,0.0,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,2043.9184358698617,1768.743859649123,0.7644293961430338,0.7513445572339039,0.813233082706767,0.00799498746867168,0.0,0.023809198128220754,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.023809198128220754,0.051146775335420405,kNN,0.0,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,2074.2656766500204,1808.5238095238096,0.764054807106554,0.7447892890609784,0.8076190476190477,0.013007518796992482,0.10533834586466166,0.0345324030691022,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.0654675969308978,0.04990562021833288,kNN,0.1,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,2043.7143843372714,1778.528320802005,0.7620692291809267,0.7430912304734113,0.8076190476190477,0.013007518796992482,0.10533834586466166,0.0345324030691022,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.0654675969308978,0.051181716034911055,kNN,0.1,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,2094.76694206804,1718.6290726817042,0.7606939439232723,0.7326474603520023,0.8223558897243108,0.018095238095238095,0.19887218045112784,0.0502718106548119,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.1497281893451881,0.06409486515959874,kNN,0.2,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,2043.4148796409024,1691.63007518797,0.7586050009029321,0.7309770841395861,0.8223558897243108,0.018095238095238095,0.19887218045112784,0.0502718106548119,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.1497281893451881,0.06566224013289468,kNN,0.2,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,2112.243792246252,1742.3258145363409,0.757828886517008,0.7222968348218449,0.8184711779448621,0.020350877192982453,0.2867669172932331,0.06368928819390475,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.2363107118060953,0.0643932953451706,kNN,0.30000000000000004,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,2043.159558879019,1704.3192982456142,0.7556518271664262,0.7206500571880151,0.8184711779448621,0.020350877192982453,0.2867669172932331,0.06368928819390475,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.2363107118060953,0.06587248995645287,kNN,0.30000000000000004,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,2107.553063968578,1688.8170426065162,0.758597858365807,0.725074908180078,0.8272431077694236,0.021979949874686714,0.4069924812030076,0.06008808198878771,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.33991191801121234,0.07615861315783949,kNN,0.4,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,2043.2280861196505,1652.7979949874687,0.7564444491442687,0.7234217967664905,0.8272431077694236,0.021979949874686714,0.4069924812030076,0.06008808198878771,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.33991191801121234,0.07748863225660498,kNN,0.4,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,2107.553063968578,1598.0050125313282,0.758597858365807,0.725074908180078,0.8421303258145363,0.021979949874686714,0.4869172932330827,0.06008808198878771,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.43991191801121227,0.08364668708683733,kNN,0.5,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,2043.2280861196505,1561.9859649122807,0.7564444491442687,0.7234217967664905,0.8421303258145363,0.021979949874686714,0.4869172932330827,0.06008808198878771,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.43991191801121227,0.08573089217540841,kNN,0.5,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,2072.1528589752256,1726.578947368421,0.7644011706597992,0.7460406006155377,0.8210526315789475,0.012330827067669173,0.5930075187969924,0.03291033253541417,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.5670896674645859,0.06037457225837729,kNN,0.6000000000000001,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,2043.7452506668992,1711.0461152882206,0.7624262453253465,0.7443396891400974,0.8210526315789475,0.012330827067669173,0.5930075187969924,0.03291033253541417,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.5670896674645859,0.061859660750027454,kNN,0.6000000000000001,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,2068.405814275514,1673.0701754385964,0.7650154402827026,0.7482597794799208,0.8298245614035088,0.013959899749373434,0.7132330827067669,0.03003361919269529,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.6699663808073048,0.0672511918420076,kNN,0.7000000000000001,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,2043.7999915554337,1659.5248120300753,0.7630594071298975,0.7465538084584004,0.8298245614035088,0.013959899749373434,0.7132330827067669,0.03003361919269529,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.6699663808073048,0.06889704115067587,kNN,0.7000000000000001,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,2084.8691783716313,1696.766917293233,0.7623165281357982,0.7385093888209682,0.8259398496240602,0.016215538847117794,0.8011278195488721,0.042673014491337646,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.7573269855086623,0.06832997244797268,kNN,0.8,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,2043.5594768962517,1672.2140350877194,0.7602774885365915,0.7368256478916815,0.8259398496240602,0.016215538847117794,0.8011278195488721,0.042673014491337646,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.7573269855086623,0.06991634795150448,kNN,0.8,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,2106.727928952882,1606.8721804511279,0.7587331264011669,0.7255635925523877,0.8406766917293234,0.021303258145363407,0.8946616541353384,0.05945460224690494,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.8405453977530951,0.08298373770332783,kNN,0.9,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,2043.2401405859139,1585.3157894736842,0.7565838774183901,0.72390936697845,0.8406766917293234,0.021303258145363407,0.8946616541353384,0.05945460224690494,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.8405453977530951,0.08482387647972185,kNN,0.9,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,2124.0451203647367,1641.1177944862156,0.755894242563158,0.7153075245704338,0.835062656641604,0.02631578947368421,1.0,0.07274950518647477,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.9272504948135252,0.0793704909617446,kNN,1.0,brightness_0.05,brightness,resnet,brightness
1,Detector Tree,350.5,2042.987152292264,1595.1002506265663,0.7536576822318402,0.713676681991616,0.835062656641604,0.02631578947368421,1.0,0.07274950518647477,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.9272504948135252,0.08154319001383437,kNN,1.0,brightness_0.05,brightness,resnet,brightness
0,Base Tree,350.5,2060.298234138116,1774.2781954887218,0.7663445517806367,0.7530614757296583,0.813233082706767,0.00799498746867168,0.0,0.023809198128220754,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.023809198128220754,0.0495742442061331,kNN,0.0,brightness_0.07500000000000001,brightness,resnet,brightness
1,Detector Tree,350.5,2043.9184358698617,1768.743859649123,0.7644293961430338,0.7513445572339039,0.813233082706767,0.00799498746867168,0.0,0.023809198128220754,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.023809198128220754,0.051146775335420405,kNN,0.0,brightness_0.07500000000000001,brightness,resnet,brightness
0,Base Tree,350.5,2066.8363763152056,1761.28320802005,0.7652727251942286,0.7491892756107635,0.8153634085213032,0.01050125313283208,0.10533834586466166,0.02882871680086219,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.07117128319913782,0.05518433648696694,kNN,0.1,brightness_0.07500000000000001,brightness,resnet,brightness
1,Detector Tree,350.5,2043.8229196054926,1743.5182957393486,0.7633246049726551,0.7474811854141821,0.8153634085213032,0.01050125313283208,0.10533834586466166,0.02882871680086219,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.07117128319913782,0.056390069568756904,kNN,0.1,brightness_0.07500000000000001,brightness,resnet,brightness
0,Base Tree,350.5,2066.8363763152056,1687.2882205513783,0.7652727251942286,0.7491892756107635,0.8274937343358396,0.01050125313283208,0.19887218045112784,0.02882871680086219,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.1711712831991378,0.06681436600906063,kNN,0.2,brightness_0.07500000000000001,brightness,resnet,brightness
1,Detector Tree,350.5,2043.8229196054926,1669.5233082706768,0.7633246049726551,0.7474811854141821,0.8274937343358396,0.01050125313283208,0.19887218045112784,0.02882871680086219,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.1711712831991378,0.0680291647617158,kNN,0.2,brightness_0.07500000000000001,brightness,resnet,brightness
0,Base Tree,350.5,2078.467864528609,1705.1754385964912,0.7633659238477691,0.7423005526642529,0.8245614035087719,0.015338345864661655,0.2867669172932331,0.037758542842635266,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.2622414571573648,0.07141526226238865,kNN,0.30000000000000004,brightness_0.07500000000000001,brightness,resnet,brightness
1,Detector Tree,350.5,2043.652994224076,1693.3117794486216,0.7613591589593268,0.7406081681918655,0.8245614035087719,0.015338345864661655,0.2867669172932331,0.037758542842635266,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.2622414571573648,0.07249418794917883,kNN,0.30000000000000004,brightness_0.07500000000000001,brightness,resnet,brightness
0,Base Tree,350.5,2072.3182253496557,1593.877192982456,0.7643740614180892,0.745942662749186,0.8428070175438596,0.014862155388471177,0.4069924812030076,0.03303728902883319,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.36696271097116684,0.08368653086931223,kNN,0.4,brightness_0.07500000000000001,brightness,resnet,brightness
1,Detector Tree,350.5,2043.742834815743,1581.432581453634,0.7623983023248122,0.7442419745640607,0.8428070175438596,0.014862155388471177,0.4069924812030076,0.03303728902883319,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.36696271097116684,0.08504423392352448,kNN,0.4,brightness_0.07500000000000001,brightness,resnet,brightness
0,Base Tree,350.5,2072.3182253496557,1548.624060150376,0.7643740614180892,0.745942662749186,0.8502255639097744,0.014862155388471177,0.4869172932330827,0.03303728902883319,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.4669627109711668,0.08736828398215933,kNN,0.5,brightness_0.07500000000000001,brightness,resnet,brightness
1,Detector Tree,350.5,2043.742834815743,1536.1794486215538,0.7623983023248122,0.7442419745640607,0.8502255639097744,0.014862155388471177,0.4869172932330827,0.03303728902883319,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.4669627109711668,0.08910179311500091,kNN,0.5,brightness_0.07500000000000001,brightness,resnet,brightness
0,Base Tree,350.5,2044.2100295780185,1789.107769423559,0.7689819623642592,0.7625896789903204,0.8108020050125313,0.0029824561403508773,0.5930075187969924,0.011457823531066311,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.5885421764689337,0.04513591523413301,kNN,0.6000000000000001,brightness_0.07500000000000001,brightness,resnet,brightness
1,Detector Tree,350.5,2044.1534697920924,1777.4581453634087,0.7671479216605008,0.7608510369714051,0.8108020050125313,0.0029824561403508773,0.5930075187969924,0.011457823531066311,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.5885421764689337,0.04649545418280295,kNN,0.6000000000000001,brightness_0.07500000000000001,brightness,resnet,brightness
0,Base Tree,350.5,2038.4209723955485,1677.8095238095239,0.7699309881318773,0.7660182351922334,0.8290476190476191,0.002506265664160401,0.7132330827067669,0.007013398824882657,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.6929866011751175,0.05923836381942956,kNN,0.7000000000000001,brightness_0.07500000000000001,brightness,resnet,brightness
1,Detector Tree,350.5,2044.2380426112989,1665.578947368421,0.7681261352090564,0.7642717763459456,0.8290476190476191,0.002506265664160401,0.7132330827067669,0.007013398824882657,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.6929866011751175,0.060921483838562676,kNN,0.7000000000000001,brightness_0.07500000000000001,brightness,resnet,brightness
0,Base Tree,350.5,2049.3995565233413,1695.6967418546367,0.7681312202420751,0.7595161932339075,0.8261152882205514,0.0073433583959899755,0.8011278195488721,0.015441971733823655,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.7845580282661764,0.057991106416694756,kNN,0.8,brightness_0.07500000000000001,brightness,resnet,brightness
1,Detector Tree,350.5,2044.0776555601235,1689.3674185463658,0.766271014521998,0.7577845585108263,0.8261152882205514,0.0073433583959899755,0.8011278195488721,0.015441971733823655,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.7845580282661764,0.05984427369855331,kNN,0.8,brightness_0.07500000000000001,brightness,resnet,brightness
0,Base Tree,350.5,2049.3995565233413,1621.701754385965,0.7681312202420751,0.7595161932339075,0.8382456140350877,0.0073433583959899755,0.8946616541353384,0.015441971733823655,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.8845580282661764,0.07011439379301251,kNN,0.9,brightness_0.07500000000000001,brightness,resnet,brightness
1,Detector Tree,350.5,2044.0776555601235,1615.3724310776943,0.766271014521998,0.7577845585108263,0.8382456140350877,0.0073433583959899755,0.8946616541353384,0.015441971733823655,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.8845580282661764,0.07197459951308963,kNN,0.9,brightness_0.07500000000000001,brightness,resnet,brightness
0,Base Tree,350.5,2055.339556800382,1608.7067669172932,0.7671574497048553,0.7559982413209634,0.8403759398496241,0.009849624060150376,1.0,0.020002279769121587,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.9799977202308785,0.07321849014476861,kNN,1.0,brightness_0.07500000000000001,brightness,resnet,brightness
1,Detector Tree,350.5,2043.9908776006596,1590.1468671679197,0.7652672951655854,0.7542746272401554,0.8403759398496241,0.009849624060150376,1.0,0.020002279769121587,0.7714285714285716,0.5578968253968254,0.8107142857142857,0.30589285714285713,0.9964285714285714,0.9799977202308785,0.07510864468403859,kNN,1.0,brightness_0.07500000000000001,brightness,resnet,brightness
0,Base Tree,350.5,2060.298234138116,1774.2781954887218,0.7663445517806367,0.7530614757296583,0.813233082706767,0.00799498746867168,0.0,0.023809198128220754,0.7714285714285716,0.5578968253968254,0.8000000000000002,0.30589285714285713,0.9964285714285714,0.023809198128220754,0.0495742442061331,kNN,0.0,brightness_0.1,brightness,resnet,brightness
1,Detector Tree,350.5,2043.9184358698617,1768.743859649123,0.7644293961430338,0.7513445572339039,0.813233082706767,0.00799498746867168,0.0,0.023809198128220754,0.7714285714285716,0.5578968253968254,0.8000000000000002,0.30589285714285713,0.9964285714285714,0.023809198128220754,0.051146775335420405,kNN,0.0,brightness_0.1,brightness,resnet,brightness
0,Base Tree,350.5,2070.1322885876593,1827.0225563909773,0.7647324117069412,0.7472372789200239,0.8045864661654136,0.01050125313283208,0.10533834586466166,0.03135908288145055,0.7714285714285716,0.5578968253968254,0.8000000000000002,0.30589285714285713,0.9964285714285714,0.06864091711854946,0.05454603891290025,kNN,0.1,brightness_0.1,brightness,resnet,brightness
1,Detector Tree,350.5,2043.7747693482138,1824.5458646616542,0.762767673863125,0.7455336391160465,0.8045864661654136,0.01050125313283208,0.10533834586466166,0.03135908288145055,0.7714285714285716,0.5578968253968254,0.8000000000000002,0.30589285714285713,0.9964285714285714,0.06864091711854946,0.05566013677416368,kNN,0.1,brightness_0.1,brightness,resnet,brightness
0,Base Tree,350.5,2094.7123341421557,1828.092731829574,0.7607028960422697,0.7326798017742864,0.8044110275689222,0.015764411027568922,0.19887218045112784,0.050229886588888085,0.7714285714285716,0.5578968253968254,0.8000000000000002,0.30589285714285713,0.9964285714285714,0.14977011341111193,0.057564248064728145,kNN,0.2,brightness_0.1,brightness,resnet,brightness
1,Detector Tree,350.5,2043.4156774126466,1816.7488721804511,0.758614228349004,0.7310093518260758,0.8044110275689222,0.015764411027568922,0.19887218045112784,0.050229886588888085,0.7714285714285716,0.5578968253968254,0.8000000000000002,0.30589285714285713,0.9964285714285714,0.14977011341111193,0.0587628757272311,kNN,0.2,brightness_0.1,brightness,resnet,brightness
0,Base Tree,350.5,2094.7123341421557,1901.3233082706768,0.7607028960422697,0.7326798017742864,0.792406015037594,0.015764411027568922,0.2867669172932331,0.050229886588888085,0.7714285714285716,0.5578968253968254,0.8000000000000002,0.30589285714285713,0.9964285714285714,0.24977011341111197,0.06165539164574822,kNN,0.30000000000000004,brightness_0.1,brightness,resnet,brightness
1,Detector Tree,350.5,2043.4156774126466,1889.979448621554,0.758614228349004,0.7310093518260758,0.792406015037594,0.015764411027568922,0.2867669172932331,0.050229886588888085,0.7714285714285716,0.5578968253968254,0.8000000000000002,0.30589285714285713,0.9964285714285714,0.24977011341111197,0.06259042100399344,kNN,0.30000000000000004,brightness_0.1,brightness,resnet,brightness
0,Base Tree,350.5,2111.9133680167474,1944.1303258145363,0.757883054423484,0.7224925278346486,0.7853884711779449,0.02182957393483709,0.4069924812030076,0.06343561206619623,0.7714285714285716,0.5578968253968254,0.8000000000000002,0.30589285714285713,0.9964285714285714,0.33656438793380383,0.06698276152884203,kNN,0.4,brightness_0.1,brightness,resnet,brightness
1,Detector Tree,350.5,2043.1643860741463,1930.095739348371,0.7557076610350312,0.7208453040367752,0.7853884711779449,0.02182957393483709,0.4069924812030076,0.06343561206619623,0.7714285714285716,0.5578968253968254,0.8000000000000002,0.30589285714285713,0.9964285714285714,0.33656438793380383,0.06789778952435886,kNN,0.4,brightness_0.1,brightness,resnet,brightness
0,Base Tree,350.5,2111.9133680167474,1988.1604010025062,0.757883054423484,0.7224925278346486,0.778170426065163,0.02182957393483709,0.4869172932330827,0.06343561206619623,0.7714285714285716,0.5578968253968254,0.8000000000000002,0.30589285714285713,0.9964285714285714,0.43656438793380375,0.05864949684236,kNN,0.5,brightness_0.1,brightness,resnet,brightness
