Dataset,feature_name,Threshold Method,OoD Val Fold,InD Val Fold,Fold,Shift,Shift Intensity,DR,Accuracy
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.1,smear,0.1,0.36478365384615385,0.9272836538461539
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.125,smear,0.125,0.3954326923076923,0.9194711538461539
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.15000000000000002,smear,0.15000000000000002,0.4489182692307692,0.8984375
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.17500000000000002,smear,0.17500000000000002,0.45372596153846156,0.8852163461538461
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.2,smear,0.2,0.4717548076923077,0.8816105769230769
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.225,smear,0.225,0.5600961538461539,0.8581730769230769
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.25,smear,0.25,0.5829326923076923,0.8557692307692307
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.275,smear,0.275,0.6532451923076923,0.8293269230769231
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.30000000000000004,smear,0.30000000000000004,0.6875,0.8088942307692307
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.325,smear,0.325,0.7049278846153846,0.7800480769230769
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.35000000000000003,smear,0.35000000000000003,0.7590144230769231,0.7445913461538461
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.375,smear,0.375,0.7854567307692307,0.7205528846153846
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.4,smear,0.4,0.8185096153846154,0.6911057692307693
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.42500000000000004,smear,0.42500000000000004,0.8443509615384616,0.6556490384615384
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.45,smear,0.45,0.875,0.6243990384615384
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.47500000000000003,smear,0.47500000000000003,0.8864182692307693,0.5961538461538461
CCT,kNN,id_quantile,OoD Val,ind_val,smear_0.5,smear,0.5,0.8954326923076923,0.5853365384615384
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.025,saltpepper,0.025,1.0,0.04927884615384615
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.05,saltpepper,0.05,1.0,0.04567307692307692
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.07500000000000001,saltpepper,0.07500000000000001,1.0,0.042067307692307696
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.1,saltpepper,0.1,1.0,0.042067307692307696
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.125,saltpepper,0.125,1.0,0.039663461538461536
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.15000000000000002,saltpepper,0.15000000000000002,1.0,0.03485576923076923
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.17500000000000002,saltpepper,0.17500000000000002,1.0,0.03365384615384615
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.2,saltpepper,0.2,1.0,0.027644230769230768
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.225,saltpepper,0.225,1.0,0.030048076923076924
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.25,saltpepper,0.25,1.0,0.028846153846153848
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.275,saltpepper,0.275,1.0,0.022235576923076924
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.30000000000000004,saltpepper,0.30000000000000004,1.0,0.019831730769230768
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.325,saltpepper,0.325,1.0,0.018028846153846152
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.35000000000000003,saltpepper,0.35000000000000003,1.0,0.01622596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.375,saltpepper,0.375,1.0,0.013221153846153846
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.4,saltpepper,0.4,1.0,0.008413461538461538
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.42500000000000004,saltpepper,0.42500000000000004,1.0,0.009014423076923076
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.45,saltpepper,0.45,1.0,0.01201923076923077
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.47500000000000003,saltpepper,0.47500000000000003,1.0,0.01141826923076923
CCT,kNN,id_quantile,OoD Val,ind_val,saltpepper_0.5,saltpepper,0.5,1.0,0.013221153846153846
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.025,fog,0.025,0.05048076923076923,0.9747596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.05,fog,0.05,0.05048076923076923,0.9741586538461539
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.07500000000000001,fog,0.07500000000000001,0.047475961538461536,0.9717548076923077
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.1,fog,0.1,0.046875,0.9717548076923077
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.125,fog,0.125,0.05348557692307692,0.9735576923076923
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.15000000000000002,fog,0.15000000000000002,0.05709134615384615,0.9735576923076923
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.17500000000000002,fog,0.17500000000000002,0.05889423076923077,0.9705528846153846
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.2,fog,0.2,0.06009615384615385,0.9699519230769231
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.225,fog,0.225,0.07091346153846154,0.9711538461538461
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.25,fog,0.25,0.06310096153846154,0.9747596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.275,fog,0.275,0.0625,0.9735576923076923
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.30000000000000004,fog,0.30000000000000004,0.7397836538461539,0.8329326923076923
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.325,fog,0.325,0.7445913461538461,0.8305288461538461
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.35000000000000003,fog,0.35000000000000003,0.7524038461538461,0.8275240384615384
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.375,fog,0.375,0.7542067307692307,0.828125
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.4,fog,0.4,0.7746394230769231,0.8118990384615384
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.42500000000000004,fog,0.42500000000000004,0.7776442307692307,0.8106971153846154
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.45,fog,0.45,0.7872596153846154,0.8064903846153846
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.47500000000000003,fog,0.47500000000000003,0.7872596153846154,0.8082932692307693
CCT,kNN,id_quantile,OoD Val,ind_val,fog_0.5,fog,0.5,0.7872596153846154,0.7794471153846154
CCT,kNN,id_quantile,OoD Val,ind_val,ind_val,ind,val,0.05048076923076923,0.9429086538461539
CCT,kNN,id_quantile,OoD Val,ind_val,ind_test,ind,test,0.039663461538461536,0.9765625
CCT,kNN,id_quantile,OoD Val,ind_val,OoD Val,Organic,Organic,0.93812375249501,0.3967065868263473
CCT,kNN,id_quantile,OoD Val,ind_val,OoD Test,Organic,Organic,0.9418662674650699,0.3814038589487691
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.025,contrast,0.025,0.04056490384615385,0.9759615384615384
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.05,contrast,0.05,0.04146634615384615,0.9756610576923077
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.07500000000000001,contrast,0.07500000000000001,0.044771634615384616,0.9753605769230769
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.1,contrast,0.1,0.049879807692307696,0.9750600961538461
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.125,contrast,0.125,0.05498798076923077,0.9744591346153846
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.15000000000000002,contrast,0.15000000000000002,0.06911057692307693,0.9729567307692307
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.17500000000000002,contrast,0.17500000000000002,0.08713942307692307,0.9711538461538461
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.2,contrast,0.2,0.11508413461538461,0.9693509615384616
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.225,contrast,0.225,0.16165865384615385,0.9669471153846154
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.25,contrast,0.25,0.20643028846153846,0.9621394230769231
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.275,contrast,0.275,0.2503004807692308,0.9516225961538461
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.30000000000000004,contrast,0.30000000000000004,0.31009615384615385,0.9426081730769231
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.325,contrast,0.325,0.3581730769230769,0.9308894230769231
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.35000000000000003,contrast,0.35000000000000003,0.3566706730769231,0.9308894230769231
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.375,contrast,0.375,0.3308293269230769,0.9368990384615384
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.4,contrast,0.4,0.30618990384615385,0.9432091346153846
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.42500000000000004,contrast,0.42500000000000004,0.27013221153846156,0.9477163461538461
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.45,contrast,0.45,0.24489182692307693,0.953125
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.47500000000000003,contrast,0.47500000000000003,0.22115384615384615,0.9585336538461539
CCT,kNN,id_quantile,OoD Val,ind_val,contrast_0.5,contrast,0.5,0.19861778846153846,0.9630408653846154
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.025,multnoise,0.025,0.15625,0.9597355769230769
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.05,multnoise,0.05,0.6923076923076923,0.6814903846153846
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.07500000000000001,multnoise,0.07500000000000001,0.9356971153846154,0.3936298076923077
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.1,multnoise,0.1,0.9945913461538461,0.22956730769230768
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.125,multnoise,0.125,0.9993990384615384,0.1502403846153846
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.15000000000000002,multnoise,0.15000000000000002,1.0,0.09795673076923077
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.17500000000000002,multnoise,0.17500000000000002,1.0,0.0985576923076923
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.2,multnoise,0.2,1.0,0.10697115384615384
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.225,multnoise,0.225,1.0,0.0985576923076923
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.25,multnoise,0.25,1.0,0.05228365384615385
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.275,multnoise,0.275,1.0,0.040865384615384616
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.30000000000000004,multnoise,0.30000000000000004,1.0,0.031850961538461536
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.325,multnoise,0.325,1.0,0.027644230769230768
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.35000000000000003,multnoise,0.35000000000000003,1.0,0.019831730769230768
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.375,multnoise,0.375,1.0,0.019230769230769232
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.4,multnoise,0.4,1.0,0.020432692307692308
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.42500000000000004,multnoise,0.42500000000000004,1.0,0.022235576923076924
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.45,multnoise,0.45,1.0,0.021634615384615384
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.47500000000000003,multnoise,0.47500000000000003,1.0,0.021634615384615384
CCT,kNN,id_quantile,OoD Val,ind_val,multnoise_0.5,multnoise,0.5,1.0,0.0234375
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.025,noise,0.025,0.6358173076923077,0.7109375
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.05,noise,0.05,0.8425480769230769,0.390625
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.07500000000000001,noise,0.07500000000000001,0.9807692307692307,0.25841346153846156
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.1,noise,0.1,1.0,0.15084134615384615
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.125,noise,0.125,1.0,0.12920673076923078
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.15000000000000002,noise,0.15000000000000002,1.0,0.0829326923076923
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.17500000000000002,noise,0.17500000000000002,1.0,0.10817307692307693
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.2,noise,0.2,1.0,0.08653846153846154
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.225,noise,0.225,1.0,0.049879807692307696
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.25,noise,0.25,1.0,0.03064903846153846
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.275,noise,0.275,1.0,0.021033653846153848
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.30000000000000004,noise,0.30000000000000004,1.0,0.01622596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.325,noise,0.325,1.0,0.009615384615384616
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.35000000000000003,noise,0.35000000000000003,1.0,0.0030048076923076925
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.375,noise,0.375,1.0,0.001201923076923077
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.4,noise,0.4,1.0,0.001201923076923077
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.42500000000000004,noise,0.42500000000000004,1.0,0.0018028846153846155
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.45,noise,0.45,1.0,0.006009615384615385
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.47500000000000003,noise,0.47500000000000003,1.0,0.04146634615384615
CCT,kNN,id_quantile,OoD Val,ind_val,noise_0.5,noise,0.5,1.0,0.07752403846153846
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.025,brightness,0.025,0.04026442307692308,0.9759615384615384
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.05,brightness,0.05,0.04146634615384615,0.9759615384615384
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.07500000000000001,brightness,0.07500000000000001,0.04146634615384615,0.9753605769230769
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.1,brightness,0.1,0.040865384615384616,0.9753605769230769
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.125,brightness,0.125,0.040865384615384616,0.9753605769230769
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.15000000000000002,brightness,0.15000000000000002,0.042067307692307696,0.9747596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.17500000000000002,brightness,0.17500000000000002,0.042067307692307696,0.9747596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.2,brightness,0.2,0.04326923076923077,0.9741586538461539
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.225,brightness,0.225,0.043870192307692304,0.9747596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.25,brightness,0.25,0.04567307692307692,0.9747596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.275,brightness,0.275,0.046875,0.9741586538461539
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.30000000000000004,brightness,0.30000000000000004,0.048677884615384616,0.9747596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.325,brightness,0.325,0.05048076923076923,0.9759615384615384
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.35000000000000003,brightness,0.35000000000000003,0.04807692307692308,0.9747596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.375,brightness,0.375,0.043870192307692304,0.9747596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.4,brightness,0.4,0.04266826923076923,0.9747596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.42500000000000004,brightness,0.42500000000000004,0.04026442307692308,0.9753605769230769
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.45,brightness,0.45,0.04026442307692308,0.9759615384615384
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.47500000000000003,brightness,0.47500000000000003,0.04146634615384615,0.9765625
CCT,kNN,id_quantile,OoD Val,ind_val,brightness_0.5,brightness,0.5,0.039663461538461536,0.9753605769230769
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.025,jpeg,0.025,0.04146634615384615,0.9759615384615384
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.05,jpeg,0.05,0.042067307692307696,0.9759615384615384
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.07500000000000001,jpeg,0.07500000000000001,0.045072115384615384,0.9753605769230769
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.1,jpeg,0.1,0.043870192307692304,0.9735576923076923
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.125,jpeg,0.125,0.045072115384615384,0.9747596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.15000000000000002,jpeg,0.15000000000000002,0.046274038461538464,0.9747596153846154
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.17500000000000002,jpeg,0.17500000000000002,0.04447115384615385,0.9735576923076923
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.2,jpeg,0.2,0.04447115384615385,0.9729567307692307
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.225,jpeg,0.225,0.048677884615384616,0.9711538461538461
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.25,jpeg,0.25,0.04807692307692308,0.9717548076923077
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.275,jpeg,0.275,0.052884615384615384,0.9693509615384616
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.30000000000000004,jpeg,0.30000000000000004,0.05829326923076923,0.9711538461538461
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.325,jpeg,0.325,0.060697115384615384,0.9699519230769231
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.35000000000000003,jpeg,0.35000000000000003,0.05889423076923077,0.9717548076923077
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.375,jpeg,0.375,0.06009615384615385,0.9645432692307693
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.4,jpeg,0.4,0.0733173076923077,0.9657451923076923
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.42500000000000004,jpeg,0.42500000000000004,0.07752403846153846,0.9675480769230769
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.45,jpeg,0.45,0.0829326923076923,0.9651442307692307
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.47500000000000003,jpeg,0.47500000000000003,0.0859375,0.9663461538461539
CCT,kNN,id_quantile,OoD Val,ind_val,jpeg_0.5,jpeg,0.5,0.109375,0.9561298076923077
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.025,hue,0.025,0.043870192307692304,0.9765625
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.05,hue,0.05,0.056490384615384616,0.9765625
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.07500000000000001,hue,0.07500000000000001,0.0985576923076923,0.9741586538461539
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.1,hue,0.1,0.16286057692307693,0.9579326923076923
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.125,hue,0.125,0.22235576923076922,0.9302884615384616
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.15000000000000002,hue,0.15000000000000002,0.2626201923076923,0.9014423076923077
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.17500000000000002,hue,0.17500000000000002,0.2956730769230769,0.8725961538461539
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.2,hue,0.2,0.31430288461538464,0.8527644230769231
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.225,hue,0.225,0.33533653846153844,0.8455528846153846
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.25,hue,0.25,0.3401442307692308,0.8335336538461539
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.275,hue,0.275,0.34375,0.8251201923076923
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.30000000000000004,hue,0.30000000000000004,0.34555288461538464,0.8197115384615384
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.325,hue,0.325,0.3485576923076923,0.8185096153846154
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.35000000000000003,hue,0.35000000000000003,0.3515625,0.8149038461538461
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.375,hue,0.375,0.35336538461538464,0.8137019230769231
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.4,hue,0.4,0.3545673076923077,0.8076923076923077
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.42500000000000004,hue,0.42500000000000004,0.35757211538461536,0.8064903846153846
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.45,hue,0.45,0.35997596153846156,0.8070913461538461
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.47500000000000003,hue,0.47500000000000003,0.3605769230769231,0.8094951923076923
CCT,kNN,id_quantile,OoD Test,ind_val,hue_0.5,hue,0.5,0.35997596153846156,0.8100961538461539
CCT,kNN,id_quantile,OoD Test,ind_val,adv_0.025,adv,0.025,0.0,0.14002403846153846
CCT,kNN,id_quantile,OoD Test,ind_val,adv_0.05,adv,0.05,0.0,0.11838942307692307
CCT,kNN,id_quantile,OoD Test,ind_val,adv_0.07500000000000001,adv,0.07500000000000001,0.06971153846153846,0.1310096153846154
CCT,kNN,id_quantile,OoD Test,ind_val,adv_0.1,adv,0.1,0.06610576923076923,0.14483173076923078
CCT,kNN,id_quantile,OoD Test,ind_val,adv_0.125,adv,0.125,0.006610576923076923,0.14903846153846154
CCT,kNN,id_quantile,OoD Test,ind_val,adv_0.15000000000000002,adv,0.15000000000000002,0.009014423076923076,0.1201923076923077
